"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_batched_at","_sdc_extracted_at","_sdc_deleted_at","_sdc_received_at","_sdc_sequence","_sdc_table_version","_sdc_source_file","_sdc_source_lineno","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_batched_at-2","_sdc_received_at-2","_sdc_extracted_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_source_file-2","_sdc_source_lineno-2","_sdc_sync_started_at-2"
"11005","WILMK","2","1998-04-07","1998-05-05","1998-04-10","1","0.75","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.060271",NULL,"2025-01-29 17:27:42.467986","1738182462468",NULL,"public-orders-20250129T162911.singer.gz","759","1738182460335","11005","59","55","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.376054","2025-01-29 17:23:06.521789",NULL,"1738182464376",NULL,"order_details-20250129T172304.singer.gz","1959","1738182460335"
"11006","GREAL","3","1998-04-07","1998-05-05","1998-04-15","2","25.19","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.060606",NULL,"2025-01-29 17:27:42.468309","1738182462468",NULL,"public-orders-20250129T162911.singer.gz","760","1738182460335","11006","1","18","8","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.376207","2025-01-29 17:23:06.52185",NULL,"1738182464376",NULL,"order_details-20250129T172304.singer.gz","1960","1738182460335"
"11006","GREAL","3","1998-04-07","1998-05-05","1998-04-15","2","25.19","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.060606",NULL,"2025-01-29 17:27:42.468309","1738182462468",NULL,"public-orders-20250129T162911.singer.gz","760","1738182460335","11006","29","123.79","2","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.376404","2025-01-29 17:23:06.521914",NULL,"1738182464376",NULL,"order_details-20250129T172304.singer.gz","1961","1738182460335"
"11007","PRINI","8","1998-04-08","1998-05-06","1998-04-13","2","202.24","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa",NULL,"1756","Portugal","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.060854",NULL,"2025-01-29 17:27:42.468611","1738182462469",NULL,"public-orders-20250129T162911.singer.gz","761","1738182460335","11007","8","40","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.3766","2025-01-29 17:23:06.521971",NULL,"1738182464377",NULL,"order_details-20250129T172304.singer.gz","1962","1738182460335"
"11007","PRINI","8","1998-04-08","1998-05-06","1998-04-13","2","202.24","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa",NULL,"1756","Portugal","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.060854",NULL,"2025-01-29 17:27:42.468611","1738182462469",NULL,"public-orders-20250129T162911.singer.gz","761","1738182460335","11007","29","123.79","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.376755","2025-01-29 17:23:06.52203",NULL,"1738182464377",NULL,"order_details-20250129T172304.singer.gz","1963","1738182460335"
"11007","PRINI","8","1998-04-08","1998-05-06","1998-04-13","2","202.24","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa",NULL,"1756","Portugal","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.060854",NULL,"2025-01-29 17:27:42.468611","1738182462469",NULL,"public-orders-20250129T162911.singer.gz","761","1738182460335","11007","42","14","14","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.376913","2025-01-29 17:23:06.522081",NULL,"1738182464377",NULL,"order_details-20250129T172304.singer.gz","1964","1738182460335"
"11008","ERNSH","7","1998-04-08","1998-05-06",NULL,"3","79.46","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061095",NULL,"2025-01-29 17:27:43.681774","1738182463682",NULL,"public-orders-20250129T162911.singer.gz","762","1738182460335","11008","28","45.6","70","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.377063","2025-01-29 17:23:06.522131",NULL,"1738182464377",NULL,"order_details-20250129T172304.singer.gz","1965","1738182460335"
"11008","ERNSH","7","1998-04-08","1998-05-06",NULL,"3","79.46","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061095",NULL,"2025-01-29 17:27:43.681774","1738182463682",NULL,"public-orders-20250129T162911.singer.gz","762","1738182460335","11008","34","14","90","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.377214","2025-01-29 17:23:06.522182",NULL,"1738182464377",NULL,"order_details-20250129T172304.singer.gz","1966","1738182460335"
"11008","ERNSH","7","1998-04-08","1998-05-06",NULL,"3","79.46","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061095",NULL,"2025-01-29 17:27:43.681774","1738182463682",NULL,"public-orders-20250129T162911.singer.gz","762","1738182460335","11008","71","21.5","21","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.377411","2025-01-29 17:23:06.522232",NULL,"1738182464377",NULL,"order_details-20250129T172304.singer.gz","1967","1738182460335"
"11009","GODOS","2","1998-04-08","1998-05-06","1998-04-10","1","59.11","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061252",NULL,"2025-01-29 17:27:43.682317","1738182463682",NULL,"public-orders-20250129T162911.singer.gz","763","1738182460335","11009","24","4.5","12","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.377569","2025-01-29 17:23:06.522351",NULL,"1738182464378",NULL,"order_details-20250129T172304.singer.gz","1968","1738182460335"
"11009","GODOS","2","1998-04-08","1998-05-06","1998-04-10","1","59.11","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061252",NULL,"2025-01-29 17:27:43.682317","1738182463682",NULL,"public-orders-20250129T162911.singer.gz","763","1738182460335","11009","36","19","18","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.377728","2025-01-29 17:23:06.52245",NULL,"1738182464378",NULL,"order_details-20250129T172304.singer.gz","1969","1738182460335"
"11009","GODOS","2","1998-04-08","1998-05-06","1998-04-10","1","59.11","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061252",NULL,"2025-01-29 17:27:43.682317","1738182463682",NULL,"public-orders-20250129T162911.singer.gz","763","1738182460335","11009","60","34","9","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.377879","2025-01-29 17:23:06.522547",NULL,"1738182464378",NULL,"order_details-20250129T172304.singer.gz","1970","1738182460335"
"11010","REGGC","2","1998-04-09","1998-05-07","1998-04-21","2","28.71","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06139",NULL,"2025-01-29 17:27:43.682678","1738182463683",NULL,"public-orders-20250129T162911.singer.gz","764","1738182460335","11010","7","30","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.378099","2025-01-29 17:23:06.522643",NULL,"1738182464378",NULL,"order_details-20250129T172304.singer.gz","1971","1738182460335"
"11010","REGGC","2","1998-04-09","1998-05-07","1998-04-21","2","28.71","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06139",NULL,"2025-01-29 17:27:43.682678","1738182463683",NULL,"public-orders-20250129T162911.singer.gz","764","1738182460335","11010","24","4.5","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.378265","2025-01-29 17:23:06.522744",NULL,"1738182464378",NULL,"order_details-20250129T172304.singer.gz","1972","1738182460335"
"11011","ALFKI","3","1998-04-09","1998-05-07","1998-04-13","1","1.21","Alfred's Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061532",NULL,"2025-01-29 17:27:43.683314","1738182463683",NULL,"public-orders-20250129T162911.singer.gz","765","1738182460335","11011","58","13.25","40","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.378462","2025-01-29 17:23:06.522809",NULL,"1738182464378",NULL,"order_details-20250129T172304.singer.gz","1973","1738182460335"
"11011","ALFKI","3","1998-04-09","1998-05-07","1998-04-13","1","1.21","Alfred's Futterkiste","Obere Str. 57","Berlin",NULL,"12209","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061532",NULL,"2025-01-29 17:27:43.683314","1738182463683",NULL,"public-orders-20250129T162911.singer.gz","765","1738182460335","11011","71","21.5","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.378623","2025-01-29 17:23:06.522895",NULL,"1738182464379",NULL,"order_details-20250129T172304.singer.gz","1974","1738182460335"
"11012","FRANK","1","1998-04-09","1998-04-23","1998-04-17","3","242.95","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06166",NULL,"2025-01-29 17:27:43.683904","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","766","1738182460335","11012","19","9.2","50","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.378775","2025-01-29 17:23:06.522956",NULL,"1738182464379",NULL,"order_details-20250129T172304.singer.gz","1975","1738182460335"
"11012","FRANK","1","1998-04-09","1998-04-23","1998-04-17","3","242.95","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06166",NULL,"2025-01-29 17:27:43.683904","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","766","1738182460335","11012","60","34","36","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.378925","2025-01-29 17:23:06.523015",NULL,"1738182464379",NULL,"order_details-20250129T172304.singer.gz","1976","1738182460335"
"11012","FRANK","1","1998-04-09","1998-04-23","1998-04-17","3","242.95","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06166",NULL,"2025-01-29 17:27:43.683904","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","766","1738182460335","11012","71","21.5","60","0.05","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.379088","2025-01-29 17:23:06.523072",NULL,"1738182464379",NULL,"order_details-20250129T172304.singer.gz","1977","1738182460335"
"11013","ROMEY","2","1998-04-09","1998-05-07","1998-04-10","1","32.99","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061826",NULL,"2025-01-29 17:27:43.684217","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","767","1738182460335","11013","23","9","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.379246","2025-01-29 17:23:06.523159",NULL,"1738182464379",NULL,"order_details-20250129T172304.singer.gz","1978","1738182460335"
"11013","ROMEY","2","1998-04-09","1998-05-07","1998-04-10","1","32.99","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061826",NULL,"2025-01-29 17:27:43.684217","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","767","1738182460335","11013","42","14","4","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.37944","2025-01-29 17:23:06.523228",NULL,"1738182464379",NULL,"order_details-20250129T172304.singer.gz","1979","1738182460335"
"11013","ROMEY","2","1998-04-09","1998-05-07","1998-04-10","1","32.99","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061826",NULL,"2025-01-29 17:27:43.684217","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","767","1738182460335","11013","45","9.5","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.379595","2025-01-29 17:23:06.523329",NULL,"1738182464380",NULL,"order_details-20250129T172304.singer.gz","1980","1738182460335"
"11013","ROMEY","2","1998-04-09","1998-05-07","1998-04-10","1","32.99","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.061826",NULL,"2025-01-29 17:27:43.684217","1738182463684",NULL,"public-orders-20250129T162911.singer.gz","767","1738182460335","11013","68","12.5","2","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.379754","2025-01-29 17:23:06.52339",NULL,"1738182464380",NULL,"order_details-20250129T172304.singer.gz","1981","1738182460335"
"11014","LINOD","2","1998-04-10","1998-05-08","1998-04-15","3","23.6","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062021",NULL,"2025-01-29 17:27:43.684497","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","768","1738182460335","11014","41","9.65","28","0.1","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.379905","2025-01-29 17:23:06.52345",NULL,"1738182464380",NULL,"order_details-20250129T172304.singer.gz","1982","1738182460335"
"11015","SANTG","2","1998-04-10","1998-04-24","1998-04-20","2","4.62","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062155",NULL,"2025-01-29 17:27:43.684832","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","769","1738182460335","11015","30","25.89","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.380061","2025-01-29 17:23:06.523509",NULL,"1738182464380",NULL,"order_details-20250129T172304.singer.gz","1983","1738182460335"
"11015","SANTG","2","1998-04-10","1998-04-24","1998-04-20","2","4.62","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062155",NULL,"2025-01-29 17:27:43.684832","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","769","1738182460335","11015","77","13","18","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.380219","2025-01-29 17:23:06.523559",NULL,"1738182464380",NULL,"order_details-20250129T172304.singer.gz","1984","1738182460335"
"11016","AROUT","9","1998-04-10","1998-05-08","1998-04-13","2","33.8","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06231",NULL,"2025-01-29 17:27:43.685112","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","770","1738182460335","11016","31","12.5","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.380399","2025-01-29 17:23:06.523608",NULL,"1738182464380",NULL,"order_details-20250129T172304.singer.gz","1985","1738182460335"
"11016","AROUT","9","1998-04-10","1998-05-08","1998-04-13","2","33.8","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.06231",NULL,"2025-01-29 17:27:43.685112","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","770","1738182460335","11016","36","19","16","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.380627","2025-01-29 17:23:06.52366",NULL,"1738182464381",NULL,"order_details-20250129T172304.singer.gz","1986","1738182460335"
"11017","ERNSH","9","1998-04-13","1998-05-11","1998-04-20","2","754.26","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062433",NULL,"2025-01-29 17:27:43.685383","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","771","1738182460335","11017","3","10","25","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.380801","2025-01-29 17:23:06.523718",NULL,"1738182464381",NULL,"order_details-20250129T172304.singer.gz","1987","1738182460335"
"11017","ERNSH","9","1998-04-13","1998-05-11","1998-04-20","2","754.26","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062433",NULL,"2025-01-29 17:27:43.685383","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","771","1738182460335","11017","59","55","110","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.380957","2025-01-29 17:23:06.523768",NULL,"1738182464381",NULL,"order_details-20250129T172304.singer.gz","1988","1738182460335"
"11017","ERNSH","9","1998-04-13","1998-05-11","1998-04-20","2","754.26","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062433",NULL,"2025-01-29 17:27:43.685383","1738182463685",NULL,"public-orders-20250129T162911.singer.gz","771","1738182460335","11017","70","15","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.381109","2025-01-29 17:23:06.523817",NULL,"1738182464381",NULL,"order_details-20250129T172304.singer.gz","1989","1738182460335"
"11018","LONEP","4","1998-04-13","1998-05-11","1998-04-16","2","11.65","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062524",NULL,"2025-01-29 17:27:43.685696","1738182463686",NULL,"public-orders-20250129T162911.singer.gz","772","1738182460335","11018","12","38","20","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.381259","2025-01-29 17:23:06.523867",NULL,"1738182464381",NULL,"order_details-20250129T172304.singer.gz","1990","1738182460335"
"11018","LONEP","4","1998-04-13","1998-05-11","1998-04-16","2","11.65","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062524",NULL,"2025-01-29 17:27:43.685696","1738182463686",NULL,"public-orders-20250129T162911.singer.gz","772","1738182460335","11018","18","62.5","10","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.381445","2025-01-29 17:23:06.523925",NULL,"1738182464381",NULL,"order_details-20250129T172304.singer.gz","1991","1738182460335"
"11018","LONEP","4","1998-04-13","1998-05-11","1998-04-16","2","11.65","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062524",NULL,"2025-01-29 17:27:43.685696","1738182463686",NULL,"public-orders-20250129T162911.singer.gz","772","1738182460335","11018","56","38","5","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.381699","2025-01-29 17:23:06.523975",NULL,"1738182464382",NULL,"order_details-20250129T172304.singer.gz","1992","1738182460335"
"11019","RANCH","6","1998-04-13","1998-05-11",NULL,"3","3.17","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062675",NULL,"2025-01-29 17:27:43.686057","1738182463686",NULL,"public-orders-20250129T162911.singer.gz","773","1738182460335","11019","46","12","3","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.381873","2025-01-29 17:23:06.524025",NULL,"1738182464382",NULL,"order_details-20250129T172304.singer.gz","1993","1738182460335"
"11019","RANCH","6","1998-04-13","1998-05-11",NULL,"3","3.17","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062675",NULL,"2025-01-29 17:27:43.686057","1738182463686",NULL,"public-orders-20250129T162911.singer.gz","773","1738182460335","11019","49","20","2","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.382028","2025-01-29 17:23:06.524081",NULL,"1738182464382",NULL,"order_details-20250129T172304.singer.gz","1994","1738182460335"
"11020","OTTIK","2","1998-04-14","1998-05-12","1998-04-16","2","43.3","Ottilies Käseladen","Mehrheimerstr. 369","Köln",NULL,"50739","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062809",NULL,"2025-01-29 17:27:43.686346","1738182463686",NULL,"public-orders-20250129T162911.singer.gz","774","1738182460335","11020","10","31","24","0.15","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.382183","2025-01-29 17:23:06.524135",NULL,"1738182464382",NULL,"order_details-20250129T172304.singer.gz","1995","1738182460335"
"11021","QUICK","3","1998-04-14","1998-05-12","1998-04-21","1","297.18","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062936",NULL,"2025-01-29 17:27:43.686649","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","775","1738182460335","11021","2","19","11","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.382333","2025-01-29 17:23:06.524185",NULL,"1738182464382",NULL,"order_details-20250129T172304.singer.gz","1996","1738182460335"
"11021","QUICK","3","1998-04-14","1998-05-12","1998-04-21","1","297.18","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062936",NULL,"2025-01-29 17:27:43.686649","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","775","1738182460335","11021","20","81","15","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.382536","2025-01-29 17:23:06.524235",NULL,"1738182464383",NULL,"order_details-20250129T172304.singer.gz","1997","1738182460335"
"11021","QUICK","3","1998-04-14","1998-05-12","1998-04-21","1","297.18","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062936",NULL,"2025-01-29 17:27:43.686649","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","775","1738182460335","11021","26","31.23","63","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.382707","2025-01-29 17:23:06.524285",NULL,"1738182464383",NULL,"order_details-20250129T172304.singer.gz","1998","1738182460335"
"11021","QUICK","3","1998-04-14","1998-05-12","1998-04-21","1","297.18","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062936",NULL,"2025-01-29 17:27:43.686649","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","775","1738182460335","11021","51","53","44","0.25","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.382858","2025-01-29 17:23:06.524341",NULL,"1738182464383",NULL,"order_details-20250129T172304.singer.gz","1999","1738182460335"
"11021","QUICK","3","1998-04-14","1998-05-12","1998-04-21","1","297.18","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.062936",NULL,"2025-01-29 17:27:43.686649","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","775","1738182460335","11021","72","34.8","35","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.383012","2025-01-29 17:23:06.524435",NULL,"1738182464383",NULL,"order_details-20250129T172304.singer.gz","2000","1738182460335"
"11022","HANAR","9","1998-04-14","1998-05-12","1998-05-04","2","6.27","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063091",NULL,"2025-01-29 17:27:43.686966","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","776","1738182460335","11022","19","9.2","35","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.383236","2025-01-29 17:23:06.524498",NULL,"1738182464383",NULL,"order_details-20250129T172304.singer.gz","2001","1738182460335"
"11022","HANAR","9","1998-04-14","1998-05-12","1998-05-04","2","6.27","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063091",NULL,"2025-01-29 17:27:43.686966","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","776","1738182460335","11022","69","36","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.383406","2025-01-29 17:23:06.524552",NULL,"1738182464383",NULL,"order_details-20250129T172304.singer.gz","2002","1738182460335"
"11023","BSBEV","1","1998-04-14","1998-04-28","1998-04-24","2","123.83","B's Beverages","Fauntleroy Circus","London",NULL,"EC2 5NT","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063218",NULL,"2025-01-29 17:27:43.687241","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","777","1738182460335","11023","7","30","4","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.383613","2025-01-29 17:23:06.524603",NULL,"1738182464384",NULL,"order_details-20250129T172304.singer.gz","2003","1738182460335"
"11023","BSBEV","1","1998-04-14","1998-04-28","1998-04-24","2","123.83","B's Beverages","Fauntleroy Circus","London",NULL,"EC2 5NT","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063218",NULL,"2025-01-29 17:27:43.687241","1738182463687",NULL,"public-orders-20250129T162911.singer.gz","777","1738182460335","11023","43","46","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.383773","2025-01-29 17:23:06.524653",NULL,"1738182464384",NULL,"order_details-20250129T172304.singer.gz","2004","1738182460335"
"11024","EASTC","4","1998-04-15","1998-05-13","1998-04-20","1","74.36","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063346",NULL,"2025-01-29 17:27:43.687515","1738182463688",NULL,"public-orders-20250129T162911.singer.gz","778","1738182460335","11024","26","31.23","12","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.383927","2025-01-29 17:23:06.524714",NULL,"1738182464384",NULL,"order_details-20250129T172304.singer.gz","2005","1738182460335"
"11024","EASTC","4","1998-04-15","1998-05-13","1998-04-20","1","74.36","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063346",NULL,"2025-01-29 17:27:43.687515","1738182463688",NULL,"public-orders-20250129T162911.singer.gz","778","1738182460335","11024","33","2.5","30","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.38408","2025-01-29 17:23:06.524766",NULL,"1738182464384",NULL,"order_details-20250129T172304.singer.gz","2006","1738182460335"
"11024","EASTC","4","1998-04-15","1998-05-13","1998-04-20","1","74.36","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063346",NULL,"2025-01-29 17:27:43.687515","1738182463688",NULL,"public-orders-20250129T162911.singer.gz","778","1738182460335","11024","65","21.05","21","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.384244","2025-01-29 17:23:06.52482",NULL,"1738182464384",NULL,"order_details-20250129T172304.singer.gz","2007","1738182460335"
"11024","EASTC","4","1998-04-15","1998-05-13","1998-04-20","1","74.36","Eastern Connection","35 King George","London",NULL,"WX3 6FW","UK","2025-01-29 17:27:42.155908","2025-01-29 16:29:14.063346",NULL,"2025-01-29 17:27:43.687515","1738182463688",NULL,"public-orders-20250129T162911.singer.gz","778","1738182460335","11024","71","21.5","50","0","2025-01-29 17:27:44.028144","2025-01-29 17:27:44.384401","2025-01-29 17:23:06.524869",NULL,"1738182464384",NULL,"order_details-20250129T172304.singer.gz","2008","1738182460335"
